movie name,year,genres,poster_path
Biutiful,2010.0,"[{'id': 18, 'name': 'Drama'}]",/l201ZkmuUTYhGWqSMJ0MhcsxMwO.jpg
Scooby-Doo Meets the Boo Brothers,1987.0,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/84qq3BXQnhxjHtupGWAMoPzJjHH.jpg
Doomsday,2008.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",/fTwyePFDgcJVCL02GndcnZT3mvt.jpg
Cool Hand Luke,1967.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/vDwphkloD7ToaDpKASAXGgHOclN.jpg
Nousukausi,2003.0,"[{'id': 35, 'name': 'Comedy'}]",/hu2pbwgp3hck1XERt9HVf0gAEWZ.jpg
Wonder Man,1945.0,"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",/uvvdbVmk04jNFH0Zl3qsgAIsAXa.jpg
The Search,1948.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",/ybRBUwF8xsPgDo5CvKs3R5HXEAK.jpg
The Whole Nine Yards,2000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",/rnXnZrKipVb8v4mS2Oo6Ga2O0fg.jpg
50/50,2011.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/uDKmnFHqE3rQ9r6ErQsOZWuzXN8.jpg
Lake Placid 2,2007.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/jqggrZgbYs9RMOMz6qBwTDoS68y.jpg
Red State,2011.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/h43jPTebYOabSXqNQqrRQpg6DPc.jpg
Double Happiness,1994.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/i67S4uIrx8nV1ZYk4zugsw3xbZX.jpg
Escape to Witch Mountain,1995.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",/yZPPixfmUp7TZ7PVssFOmVzxLDh.jpg
Aladin,2009.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",/rudgRXKFtVrq09ZGQLSSdHhP6Ty.jpg
Disclosure,1994.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg
The Help,2011.0,"[{'id': 18, 'name': 'Drama'}]",/6u85CuvnbrzWMhKbGk4Bm5RnO3V.jpg
Anna Karenina,1997.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/6TkouR90wy44GGQtYihYNOJffJp.jpg
Wild at Heart,1990.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/d4fbQjSSBd4FPyAROln1skafChr.jpg
Hannah Montana: The Movie,2009.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/cYCIdMIqCHHJoWeExVOxjfdDxa8.jpg
Pete's Dragon,1977.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/cgkzUzFVFdTnHpAuazP5JCeJpzg.jpg
36 Fillette,1988.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/9nOr9of8cIOT90Rmm15HG6cjvsF.jpg
Mosquito Squadron,1969.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",/x8RqfEMO0Vy8SrtegK05u47tSZ3.jpg
Abduction,2011.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}]",/cUT6NQP5LAJpmUoStGtXmvNt4zA.jpg
Der Tunnel,2001.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/vy1IlGLlwXVZR7kuZ4rF1dKScT1.jpg
Annie,1982.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}]",/qTN4VPUsZhg5exVlOu9cILCjUsG.jpg
My Little Chickadee,1940.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",/bB0ewfiQCrtpdRTd5DQs3cLSigg.jpg
Death at a Funeral,2007.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/zV4kwbDckeTMoIsbSt1lsTIZ2in.jpg
The Tourist,2010.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",/jfLFF0Qa9jAoTYQIKaSWmMWcKZd.jpg
Celebrity,1998.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",/vxcTrOvtc6kM7g4l6S0BvibycMd.jpg
Pittsburgh,1942.0,"[{'id': 18, 'name': 'Drama'}]",/2FA5c6HtEciseT04GG6wc7RgQfK.jpg
Our Vines Have Tender Grapes,1945.0,"[{'id': 18, 'name': 'Drama'}]",/wvS3L0I06r6HXJ6uwAXKQMT84ag.jpg
Tere Naam,2003.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",/xNH5HVOc6U7qMPh9pbUWJxzROZm.jpg
Avalon,2001.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",/6r6LjdPVIRBqzQW0umjHA1JEItl.jpg
They Wait,2007.0,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/hWd3t4WAaWcMuHLbxMgjJ6jMERO.jpg
Last Embrace,1979.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",/eORardqjve3L0fJF59GlyxvRJ0P.jpg
Forever Young,1992.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",/AvkLZ5EqehwUlJD93ZeobesDmHB.jpg
Crocodile Dundee in Los Angeles,2001.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",/va4DXKVl48AnENULnWCoWQc70P9.jpg
Places in the Heart,1984.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/nlTs2BfNGf6EEqpqC76M0fgTsDQ.jpg
Red Heat,1985.0,"[{'id': 53, 'name': 'Thriller'}]",/dWxBEXVmFgIUdFnXIYrlAyZVFgQ.jpg
Committed,2000.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/dvP7wZRU80eu5P3qj1lhUgcrXU4.jpg
The Pirate Movie,1982.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/6m1mBSu2SCs0BUn0xnULNXLhhuZ.jpg
Visiting Hours,1982.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/aMIDKHxSeemWpO8Jp5fBoMagHPl.jpg
Liebestraum,1991.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",/goDiRWjhqUFuD0sKoZT5yNTDVBI.jpg
Groundhog Day,1993.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",/vXjVd0Vu0MXRZnga7wEnHIIhO5B.jpg
Donald's Nephews,1938.0,"[{'id': 16, 'name': 'Animation'}]",/2XeBB01ApxuMo15O96lvyaj0BE1.jpg
Man of the House,1995.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg
Hey Ram,2000.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",/tWON7QLzrnIptdJDQu3bhZMMd8x.jpg
Munchies,1987.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/7CyFNZUmk7QsPQK6McS3M2V64tY.jpg
Dream a Little Dream,1989.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",/MDF5Uwx7ZcO57xMFo7ZfrwnMjD.jpg
Sunshine,2007.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",/upgi8oTlMthM9sweAyBoXqr8doZ.jpg
Explorers,1985.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",/bvvZKGyD30S4smjRVqikGe8ICFa.jpg
Swingers,1996.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/h1nLEgXCNK6sQgup22SYgNTrwJm.jpg
Twelve O'Clock High,1949.0,"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",/etRoGRnsN3jsrJvOCus6utQZzOh.jpg
A Perfect Ending,2012.0,"[{'id': 18, 'name': 'Drama'}]",/aMqHT2mRqP23e3czeIpysXBGHX5.jpg
Psych-Out,1968.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10402, 'name': 'Music'}]",/3mfCp6c258Azb2grao1Oje6vO6R.jpg
Adam Had Four Sons,1941.0,"[{'id': 10749, 'name': 'Romance'}]",/zxSc5rWjrkCWOQbuV6WvUecmasY.jpg
Beginners,2010.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/41ZB1ndUvimsFSIBxl6LXQaeAnI.jpg
So Fine,1981.0,"[{'id': 35, 'name': 'Comedy'}]",/oBuNhORf8gEFGe9v483uJDRvO0X.jpg
Poor White Trash,2000.0,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}]",/9DIf9DsULGzQX5vcohwRzbZWhHa.jpg
The Object of My Affection,1998.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/hWlk1coVc7HdHE1CaSthaTpXt6e.jpg
XIII,2008.0,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",/g7DTqPi0hNnJApE2jguji6Rm9Et.jpg
Toy Soldiers,1991.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",/cBZM6h6Ng7vxBAzXyaOWUFbzdQ0.jpg
The Believers,1987.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/wMDOgjHoDdKKj3UNZzjP8AW0wxR.jpg
Earth,2007.0,"[{'id': 99, 'name': 'Documentary'}]",/4z1RrShv0f0bpA8jSZfFeMH0jdS.jpg
Forrest Gump,1994.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg
Amityville: A New Generation,1993.0,"[{'id': 27, 'name': 'Horror'}]",/k38YBT6yg22NziWVOT7p1ULLzQ9.jpg
L'Atalante,1934.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/6g3uPTJKvPxFO7ErcMCvjpzqMaw.jpg
Forbidden Planet,1956.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",/qdH1Fm5vl1DAjXNHPmRZ4yEiUgM.jpg
Saving Face,2004.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/i8EjD4doHhCxp7y8kdrHAlCw4h.jpg
Dial M for Murder,1954.0,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/xrpK1PyckNWmRxU4kZURfaCyboS.jpg
Diamond Dogs,2007.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",/2lODoFqEYttcdBgEspQF4DO39z8.jpg
Convict 13,1920.0,"[{'id': 35, 'name': 'Comedy'}]",/kx5N6k0m47ZjtI2PZ5wyQp9GIyB.jpg
Descent,2007.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/7cOjd3LCggYAnBoAaeiWMbffyLH.jpg
Laid to Rest,2009.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",/6JhOu2G3YdlNJlZcppEOCjL7Mmq.jpg
Presumed Innocent,1990.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",/sE6tuclHXvrst1ZFAYwcPr1OT1L.jpg
Save the Tiger,1973.0,"[{'id': 18, 'name': 'Drama'}]",/zP3O8iCnZ0frWvE3FADyxS2Ac1N.jpg
Watership Down,1978.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",/879iEKkJMSXSbgqjs3tVOQceNUK.jpg
The Sin of Harold Diddlebock,1947.0,"[{'id': 35, 'name': 'Comedy'}]",/3qdMeunUPn0JREgCYwlXG1qlPNf.jpg
Cleopatra,2003.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",/bg16FnoZGc8nBDwg9MHLYFBHoxP.jpg
Bronco Billy,1980.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 37, 'name': 'Western'}]",/9eXrB9j0gwxQBPJWRp8ExgKaSy7.jpg
Operation Pacific,1951.0,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}]",/59Lh5KFTg7LzBMSng8qZIkcngig.jpg
Belphégor - Le fantôme du Louvre,2001.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",/eLMHxp324DNB3KgY1m1LIBCkup0.jpg
The Last Detail,1973.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/4kcSyOXWd42G2zAzdSXCx6nhflb.jpg
Chicago,2002.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",/18pCc2XZ5MO7wsywOYEbhoeuxNw.jpg
Starcrash,1978.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",/hOx1RiBsqNWaKnFelJ9wWk7fAJa.jpg
Special,2006.0,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",/kAensZBtFiRj0vHsuxFiiOCxmGf.jpg
The Wild World of Batwoman,1966.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",/uxA6bHQ6dJk9kyzUt1n75SGFbi5.jpg
Code of Silence,1985.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/yE1Xh7Q7M6uDrm28ib0MMcuhO4L.jpg
Confessions of a Window Cleaner,1974.0,"[{'id': 35, 'name': 'Comedy'}]",/6qWeSYw5ZGKYaoPPXhniwQ20SO6.jpg
Rize,2005.0,"[{'id': 99, 'name': 'Documentary'}]",/cMbgHEmJSSuBsiXgSvaS2489JZe.jpg
Max,2002.0,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",/fzl48iRWkalx6c84lokVBoTQJjS.jpg
3 Women,1977.0,"[{'id': 18, 'name': 'Drama'}]",/eO9JnxcIQa8BPVqVrTBapj5w1Jq.jpg
The Seduction of Joe Tynan,1979.0,"[{'id': 18, 'name': 'Drama'}]",/3tXfbU3zZDmAgL6dYvjo9qWm3TS.jpg
Snowtown,2011.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/ynjYPQnATTH0kgsMNaCkMJr9E22.jpg
The Roots of Heaven,1958.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",/nUXNIuipZowZdff7MeI5KBwxtLN.jpg
Ernesto,1979.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/lEt21MwqKgUrh4EdFdrxjRXENZR.jpg
Rugrats in Paris: The Movie,2000.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",/dxWzIrSEwDrQjzXntdNQaJpytu7.jpg
Downtown,1990.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",/72tgNP3lf21WXU5MyXbkSvRVqpB.jpg
Demoni 3,1991.0,"[{'id': 27, 'name': 'Horror'}]",/4UWnmg81l0rSkPZNJvar6uGNtM7.jpg
The Wicker Man,2006.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",/aeQ65vYvOCRmeO0uaVnjHOiDrXZ.jpg
The Express,2008.0,"[{'id': 18, 'name': 'Drama'}]",/jJXjfR09UnKye0CkFEwfFPKBx7z.jpg
Sunday in New York,1963.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",/2qVI6Jsw6QgyDPcR3Vwb48PGzp7.jpg
Latter Days,2003.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/zlBE6Xul0YVVtMXhadXn68M2HU6.jpg
Jumper,2008.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",/mIz6FQabZrrzsOwYFpUpreijpvx.jpg
The Idle Class,1921.0,"[{'id': 35, 'name': 'Comedy'}]",/hsm0AgSmJDpChWxpRzhR94Pnw2f.jpg
The Man Who Could Cheat Death,1959.0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",/meomZwPZtk1NqCJLZtJy0dloFAK.jpg
Up,2009.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",/nk11pvocdb5zbFhX5oq5YiLPYMo.jpg
Fifty Dead Men Walking,2008.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/f52fCSYLFnDSdweQisdrzq8fMTd.jpg
The Best of Times,1986.0,"[{'id': 35, 'name': 'Comedy'}]",/nGLhl8LhNw838RWAfA9KCPhL8yg.jpg
Khel,2003.0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/eTV9G6spLsEV92pwOuhI8wDXelk.jpg
Killshot,2008.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/kKMRtiCoR9O6OpjVBNldSIg6EAr.jpg
Bridget Jones's Diary,2001.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",/f6z20eozbI7IvvFQfhQzuXoyo7Y.jpg
Scooby-Doo 2: Monsters Unleashed,2004.0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",/vEp6qw25qY2n03O9EaeiWNv89vb.jpg
Knight Without Armour,1937.0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}]",/eTbtjy9oJoTbI4g9dDpzvXqJf7j.jpg
Big Fan,2009.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/6QYK9Rl7XJAJ1QRHqE1wv6x8mzB.jpg
The Four Feathers,2002.0,"[{'id': 10752, 'name': 'War'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/v6fx9g41BUh3I2342Owx4thr7Gh.jpg
Tomboy,1985.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",/ewcYC5IdvXLySpsLMBuABLGJpWK.jpg
The Hours,2002.0,"[{'id': 18, 'name': 'Drama'}]",/vRTqBRCLGiZNITXfdhGZd3tZ7Qh.jpg
Xanadu,1980.0,"[{'id': 14, 'name': 'Fantasy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/wc3dC8DrI6qgD5sQlIkbjU7wcaS.jpg
Return to Paradise,1998.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",/gXVFFaoePdyxsHnfYh6paqYgY2K.jpg
Kabul Express,2006.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",/fAn5CLcLTsyDIywwZgyAC92o9NS.jpg
Welcome to the Punch,2013.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",/iX4zxMPuQPpaUpbwG1vBHR78XcW.jpg
George & A.J.,2009.0,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",/4lEld06GKFAO2Z1PwfXyneFpKFF.jpg
Hold Back the Dawn,1941.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/wWUaEBgmmTvpzpt5ytE8Zg8GEXk.jpg
McQ,1974.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/xjdWBe3wn2UjVnN1D2husC1LjHG.jpg
Golmaal Returns,2008.0,"[{'id': 35, 'name': 'Comedy'}]",/vkyNjZn4NG9D8kxnfDfzuZ2z027.jpg
Lucky Break,2001.0,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",/rbsb7gCY4HmLLsvdDZIwoHVfM7d.jpg
Sharpe's Enemy,1994.0,"[{'id': 36, 'name': 'History'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10752, 'name': 'War'}]",/9gtOo7jk482FCoYT97jwmOn5eGh.jpg
Family Plot,1976.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",/6VPkrvTFpTGb4QJFWceMd6Y7IPp.jpg
Solstice,2008.0,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",/84bazPow49YkCSfzpAastyPy6f7.jpg
Eating,1990.0,[],/xZrCaSG0h7xMoGtQ0y0gT36B4wh.jpg
Day of the Dead,2008.0,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",/3XOH1jaFFhfGD5gxv05GSdBWn21.jpg
Anne of Green Gables,1934.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",/jROFvjHGqEBQfNQaC5awWL2oPsd.jpg
I Shot Andy Warhol,1996.0,"[{'id': 18, 'name': 'Drama'}]",/bW6Y0qC9S6DYlBDUtKdwjqIDSYE.jpg
Party Girl,1958.0,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/hdyuPKxp7djUZJSllRmC47ynQDB.jpg
Battle: Los Angeles,2011.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",/eduBDZvRNGxvqsBgfzxyBgWMKlE.jpg
Come and Get It,1936.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/6jxOA74GDs0Ylf5eNdqGg2Vg8md.jpg
BMX Bandits,1983.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",/8cw5DA1rhiEnal1e2Kb8PxZOLER.jpg
Twin Town,1997.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",/kzvxxJ8qeL1xOJBWtMr7Lx1JxWv.jpg
The Last Flight of Noah's Ark,1980.0,"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]",/undK2bf6ntIt7gTMjX9KkzeXSTU.jpg
The Sum of Us,1994.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",/rAQAUf6HHUyoT2Ii6jUmzMu5Ppf.jpg
The Pleasure Seekers,1964.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",/BEi9VBuweuKEe65ZLVcO1l7LhC.jpg
The People Under the Stairs,1991.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",/jQib0QxTFN8BDjpnQEeyLzfzlLU.jpg
